"CRN","Course","*Campus","Days","Date","Time","Location","Hrs","Type","Title","Instructor","Seats","Limit","Enroll","Waitlist","Course Fees","Catalog"
"30806","PHYS 1320-06","M","T R","01/16/2023-05/09/2023","1100-1215","WORKC 101","4","CLAS","Calculus-based Physics II","Minnie Y. Mao & Rebecca Proni","0","25","25","0","$50","https://catalog.nmt.edu/courses/PHYS1320",""
"30807","PHYS 1320-07","M","T R","01/16/2023-05/09/2023","1100-1215","WORKC 101","4","CLAS","Calculus-based Physics II","Minnie Y. Mao & Genna Crom","1","25","24","0","$50","https://catalog.nmt.edu/courses/PHYS1320",""
"30808","PHYS 1320L-01","M","M","01/16/2023-05/09/2023","1400-1620","WORKC 107","1","CLAS","Calculus-based Physics Lab II","Juliana X. Barstow & Carlos S. Lopez Carrillo","0","16","16","0","$50","https://catalog.nmt.edu/courses/PHYS1320",""
"30809","PHYS 1320L-02","M","M","01/16/2023-05/09/2023","1630-1850","WORKC 107","1","CLAS","Calculus-based Physics Lab II","Saunder C. Jones & Carlos S. Lopez Carrillo","0","16","16","3","$50","https://catalog.nmt.edu/courses/PHYS1320",""
"30810","PHYS 1320L-03","M","T","01/16/2023-05/09/2023","1400-1620","WORKC 107","1","CLAS","Calculus-based Physics Lab II","Ananay Sethi & Carlos S. Lopez Carrillo","0","16","16","2","$50","https://catalog.nmt.edu/courses/PHYS1320",""
"30812","PHYS 1320L-04","M","T","01/16/2023-05/09/2023","1700-1920","WORKC 107","1","CLAS","Calculus-based Physics Lab II","Shrishti Yadav & Carlos S. Lopez Carrillo","0","16","16","0","$50","https://catalog.nmt.edu/courses/PHYS1320",""
"30813","PHYS 1320L-05","M","W","01/16/2023-05/09/2023","1400-1620","WORKC 107","1","CLAS","Calculus-based Physics Lab II","Andrew Douglas & Carlos S. Lopez Carrillo","0","16","16","0","$50","https://catalog.nmt.edu/courses/PHYS1320",""
"30814","PHYS 1320L-06","M","W","01/16/2023-05/09/2023","1630-1850","WORKC 107","1","CLAS","Calculus-based Physics Lab II","Andrew Douglas & Carlos S. Lopez Carrillo","0","16","16","0","$50","https://catalog.nmt.edu/courses/PHYS1320",""
"30815","PHYS 1320L-08","M","R","01/16/2023-05/09/2023","1400-1620","WORKC 107","1","CLAS","Calculus-based Physics Lab II","Ananay Sethi & Carlos S. Lopez Carrillo","0","16","16","0","$50","https://catalog.nmt.edu/courses/PHYS1320",""
"30817","PHYS 1320L-09","M","R","01/16/2023-05/09/2023","1700-1920","WORKC 107","1","CLAS","Calculus-based Physics Lab II","Shrishti Yadav & Carlos S. Lopez Carrillo","0","16","16","0","$50","https://catalog.nmt.edu/courses/PHYS1320",""
"31631","PHYS 1320L-10","M","M","01/16/2023-05/09/2023","1900-2120","WORKC 107","1","CLAS","Calculus-based Physics Lab II","Celeste E. Flores & Carlos S. Lopez Carrillo","0","16","16","0","$50","https://catalog.nmt.edu/courses/PHYS1320",""
"30818","PHYS 2251-01","M","W","01/16/2023-05/09/2023","1300-1450","WORKC 109","4","CLAS","Comprehensive Physics II","David S. Meier","11","25","14","0","N/A","https://catalog.nmt.edu/courses/",""
"30818","PHYS 2251-01","M","M W F","01/16/2023-05/09/2023","1000-1050","WORKC 109","4","CLAS","Comprehensive Physics II","David S. Meier","11","25","14","0","N/A","https://catalog.nmt.edu/courses/PHYS2251",""
"31171","PHYS 2251L-01","M","M","01/16/2023-05/09/2023","1400-1620","WORKC 322","1","CLAS","Comprehensive Phys II Lab","Carlos S. Lopez Carrillo","10","12","2","0","$50","https://catalog.nmt.edu/courses/PHYS2251",""
"30819","PHYS 2251L-02","M","R","01/16/2023-05/09/2023","1400-1620","WORKC 322","1","CLAS","Comprehensive Phys II Lab","Carlos S. Lopez Carrillo","1","12","11","0","$50","https://catalog.nmt.edu/courses/PHYS2251",""
"30820","PHYS 2425-01","M","R","01/16/2023-05/09/2023","1800-2000","CRAMER 127","3","CLAS","Computational Physics II","Ryan P. Norris","7","25","18","0","N/A","https://catalog.nmt.edu/courses/",""
"30820","PHYS 2425-01","M","T R","01/16/2023-05/09/2023","0930-1045","WORKC 109","3","CLAS","Computational Physics II","Ryan P. Norris","7","25","18","0","N/A","https://catalog.nmt.edu/courses/PHYS2425",""
"31167","PHYS 301-01","M","M","01/16/2023-05/09/2023","1400-1630","WORKC 121","1","CLAS","Lab & Shop Techniques","Michael A. Chavez","1","6","5","0","$50","https://catalog.nmt.edu/courses/PHYS301",""
"31409","PHYS 301-02","M","F","01/16/2023-05/09/2023","1400-1630","WORKC 121","1","CLAS","Lab & Shop Techniques","Michael A. Chavez","0","6","6","0","$50","https://catalog.nmt.edu/courses/PHYS301",""
"30174","PHYS 326-01","M","T R","01/16/2023-05/09/2023","0800-0915","WORKC 113","3","CLAS","Astrophysics II","Raul Morales Juberias","10","15","5","0","N/A","https://catalog.nmt.edu/courses/PHYS326",""
"31168","PHYS 328L-01","M","M","01/16/2023-05/09/2023","1701-1750","WORKC 310","1","CLAS","Astronomy Laboratory","David S. Meier & Montana N. Williams","11","15","4","0","$100","https://catalog.nmt.edu/courses/PHYS328",""
"30175","PHYS 334-01","M","M W F","01/16/2023-05/09/2023","0900-0950","ETSCOR 105","3","CLAS","Radiation & Optics","Richard Sonnenfeld","2","15","13","0","N/A","https://catalog.nmt.edu/courses/",""
"30175","PHYS 334-01","M","M W F","01/16/2023-05/09/2023","0900-0950","WORKC 310","3","CLAS","Radiation & Optics","Richard Sonnenfeld","2","15","13","0","N/A","https://catalog.nmt.edu/courses/PHYS334",""
"30176","PHYS 336L-01","M","M","01/16/2023-05/09/2023","1400-1700","WORKC 193","1","CLAS","E & M Measurements Lab","Adonis Ferreira Raiol Leal","0","7","7","0","$125","https://catalog.nmt.edu/courses/PHYS336",""
"30377","PHYS 336L-02","M","W","01/16/2023-05/09/2023","1400-1700","WORKC 193","1","CLAS","E & M Measurements Lab","Adonis Ferreira Raiol Leal","7","7","0","0","$125","https://catalog.nmt.edu/courses/PHYS336",""
"30821","PHYS 336L-03","M","F","01/16/2023-05/09/2023","1400-1700","WORKC 193","1","CLAS","E & M Measurements Lab","Adonis Ferreira Raiol Leal","3","7","4","0","$125","https://catalog.nmt.edu/courses/PHYS336",""
"30177","PHYS 340-01","M","T R","01/16/2023-05/09/2023","1400-1515","WORKC 310","3","CLAS","Intro to Quantum Theory","Peter Hofner","10","25","15","0","N/A","https://catalog.nmt.edu/courses/PHYS340",""
"30237","PHYS 380-01","M","W","01/16/2023-05/09/2023","1400-1550","WORKC 310","1","CLAS","Practicum in Problem Solving","Douglas P. Wells","12","25","13","0","N/A","https://catalog.nmt.edu/courses/PHYS380",""
"30173","PHYS 426-01","M","T R","01/16/2023-05/09/2023","1230-1345","WORKC 310","3","CLAS","Astrophysics IV","Peter Hofner","8","15","7","0","N/A","https://catalog.nmt.edu/courses/PHYS426",""
"31708","PHYS 433-03","M","","01/16/2023-05/09/2023","","","3","CLAS","Problems in Atmospheric Physic","Caitano L. DA Silva","14","15","1","0","N/A","https://catalog.nmt.edu/courses/PHYS433",""
"30238","PHYS 451L-01","M","M","01/16/2023-05/09/2023","1400-1630","WORKC 224","2","CLAS","Senior Lab","Kenneth R. Minschwaner","0","9","9","0","$100","https://catalog.nmt.edu/courses/PHYS451",""
"31068","PHYS 451L-02","M","W","01/16/2023-05/09/2023","1400-1630","WORKC 224","2","CLAS","Senior Lab","Kenneth R. Minschwaner","1","9","8","0","$100","https://catalog.nmt.edu/courses/PHYS451",""
"31775","PHYS 489-01","M","F","01/16/2023-05/09/2023","1300-1450","WORKC 113","2","CLAS","Intro to Nuclear Science","Douglas P. Wells","7","10","3","0","N/A","https://catalog.nmt.edu/courses/PHYS489",""
"30030","PHYS 500-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Michelle J. Creech-Eakman","9","10","1","0","N/A","https://catalog.nmt.edu/courses/PHYS500",""
"30823","PHYS 500-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Jean Eilek","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS500",""
"30031","PHYS 500-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Peter Hofner","8","10","2","0","N/A","https://catalog.nmt.edu/courses/PHYS500",""
"30032","PHYS 500-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Adonis Ferreira Raiol Leal","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS500",""
"30033","PHYS 500-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Kenneth R. Minschwaner","9","10","1","0","N/A","https://catalog.nmt.edu/courses/PHYS500",""
"30034","PHYS 500-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Raul Morales Juberias","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS500",""
"30035","PHYS 500-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","David Raymond","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS500",""
"30036","PHYS 500-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Sharon L. Sessions","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS500",""
"30037","PHYS 500-09","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Richard Sonnenfeld","9","10","1","0","N/A","https://catalog.nmt.edu/courses/PHYS500",""
"30605","PHYS 500-10","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Caitano L. DA Silva","7","10","3","0","N/A","https://catalog.nmt.edu/courses/PHYS500",""
"30228","PHYS 500-11","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","David Westpfahl","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS500",""
"30300","PHYS 500-12","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Lisa Young","9","10","1","0","N/A","https://catalog.nmt.edu/courses/PHYS500",""
"30633","PHYS 500-13","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Zeljka Stone","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS500",""
"30634","PHYS 500-15","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Paul Demorest","9","10","1","0","N/A","https://catalog.nmt.edu/courses/PHYS500",""
"30343","PHYS 500-16","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Van Romero","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS500",""
"30744","PHYS 500-17","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Ryan P. Norris","8","10","2","0","N/A","https://catalog.nmt.edu/courses/PHYS500",""
"31709","PHYS 500-18","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","David S. Meier","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS500",""
"30388","PHYS 502-01","M","M","01/16/2023-05/09/2023","1400-1600","WORKC 352","2","CLAS","Intro Resrch & Scientific Comm","Gloria L. Manney","8","15","7","0","N/A","https://catalog.nmt.edu/courses/PHYS502",""
"31635","PHYS 508-01","M","M W F","01/16/2023-05/09/2023","1000-1050","WORKC 310","3","CLAS","Statistical Mechanics","Sharon L. Sessions","5","15","10","0","N/A","https://catalog.nmt.edu/courses/PHYS508",""
"31633","PHYS 518-01","M","M W F","01/16/2023-05/09/2023","1100-1150","WORKC 310","3","CLAS","Quantum Mechanics","Douglas P. Wells","5","15","10","0","N/A","https://catalog.nmt.edu/courses/PHYS518",""
"31634","PHYS 535-01","M","M W","01/16/2023-05/09/2023","1600-1715","WORKC 352","3","CLAS","Physics of Lightning","Richard Sonnenfeld & Caitano L. DA Silva","9","15","6","0","N/A","https://catalog.nmt.edu/courses/PHYS535",""
"30038","PHYS 579-01","M","R","01/16/2023-05/09/2023","1545-1700","WORKC 101","1","CLAS","Graduate-Faculty Seminar","Michelle J. Creech-Eakman","16","30","14","0","N/A","https://catalog.nmt.edu/courses/PHYS579",""
"30824","PHYS 580-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Graduate Internship","Richard Sonnenfeld","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS580",""
"31636","PHYS 589-01","M","T R","01/16/2023-05/09/2023","1230-1345","WORKC 352","3","CLAS","Spectroscopy","Michelle J. Creech-Eakman & Kenneth R. Minschwaner","9","15","6","0","N/A","https://catalog.nmt.edu/courses/PHYS589",""
"31776","PHYS 589-02","M","F","01/16/2023-05/09/2023","1300-1450","WORKC 113","2","CLAS","Intro to Nuclear Science","Douglas P. Wells","7","10","3","0","N/A","https://catalog.nmt.edu/courses/PHYS589",""
"30040","PHYS 590-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Jean Eilek","9","10","1","0","N/A","https://catalog.nmt.edu/courses/PHYS590",""
"30041","PHYS 590-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Michelle J. Creech-Eakman","9","10","1","0","N/A","https://catalog.nmt.edu/courses/PHYS590",""
"30042","PHYS 590-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Peter Hofner","9","10","1","0","N/A","https://catalog.nmt.edu/courses/PHYS590",""
"30043","PHYS 590-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Van Romero","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS590",""
"30044","PHYS 590-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Kenneth R. Minschwaner","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS590",""
"30046","PHYS 590-10","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","David Raymond","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS590",""
"30047","PHYS 590-11","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Sharon L. Sessions","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS590",""
"30039","PHYS 590-12","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Richard Sonnenfeld","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS590",""
"30226","PHYS 590-13","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","David Westpfahl","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS590",""
"30303","PHYS 590-14","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Lisa Young","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS590",""
"30536","PHYS 590-19","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Douglas P. Wells","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS590",""
"30606","PHYS 590-20","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Caitano L. DA Silva","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS590",""
"30840","PHYS 590-21","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Zeljka Stone","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS590",""
"30841","PHYS 590-22","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Adonis Ferreira Raiol Leal","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS590",""
"30842","PHYS 590-23","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Ryan P. Norris","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS590",""
"30843","PHYS 590-24","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Paul Demorest","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS590",""
"31710","PHYS 590-25","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","David S. Meier","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS590",""
"30048","PHYS 591-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Jean Eilek","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS591",""
"30049","PHYS 591-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Michelle J. Creech-Eakman","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS591",""
"30050","PHYS 591-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Peter Hofner","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS591",""
"30051","PHYS 591-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Van Romero","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS591",""
"30052","PHYS 591-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Kenneth R. Minschwaner","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS591",""
"30053","PHYS 591-09","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Raul Morales Juberias","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS591",""
"30054","PHYS 591-10","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","David Raymond","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS591",""
"30055","PHYS 591-11","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Sharon L. Sessions","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS591",""
"30137","PHYS 591-12","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Richard Sonnenfeld","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS591",""
"30243","PHYS 591-13","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","David Westpfahl","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS591",""
"30304","PHYS 591-14","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Lisa Young","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS591",""
"30316","PHYS 591-15","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Zeljka Stone","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS591",""
"30346","PHYS 591-16","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Paul Demorest","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS591",""
"30347","PHYS 591-17","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Ryan P. Norris","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS591",""
"30537","PHYS 591-19","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Douglas P. Wells","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS591",""
"30607","PHYS 591-20","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Caitano L. DA Silva","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS591",""
"30844","PHYS 591-21","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Adonis Ferreira Raiol Leal","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS591",""
"31711","PHYS 591-22","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","David S. Meier","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS591",""
"30056","PHYS 595-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Jean Eilek","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS595",""
"30057","PHYS 595-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Michelle J. Creech-Eakman","8","10","2","0","N/A","https://catalog.nmt.edu/courses/PHYS595",""
"31785","PHYS 595-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Douglas P. Wells","3","5","2","0","N/A","https://catalog.nmt.edu/courses/PHYS595",""
"30058","PHYS 595-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Peter Hofner","9","10","1","0","N/A","https://catalog.nmt.edu/courses/PHYS595",""
"30059","PHYS 595-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Van Romero","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PHYS595",""
