CRN,Course,*Campus,Days,Date,Time,Location,Hrs,Type,Title,Instructor,Seats,Limit,Enroll,Waitlist,Course Fees,Catalog
"30412","MENG 304-01","M","T R","01/16/2023-05/09/2023","0800-0915","WEIR 203","3","CLAS","Advanced Strength of Materials","Donghyeon Ryu","9","35","26","0","$25","Bookstore Link",
"30259","MENG 305-01","M","T R","01/16/2023-05/09/2023","1400-1515","CRAMER 124","3","CLAS","Numerical Methods and Analysis","Joseph Gatto","3","24","21","0","$50","Bookstore Link",
"30584","MENG 341-01","M","M W F","01/16/2023-05/09/2023","0800-0850","WEIR 132","3","CLAS","Technical Writing","Julie Ford","2","24","22","0","$25","Bookstore Link",
"30555","MENG 341-02","M","M W F","01/16/2023-05/09/2023","0900-0950","WEIR 132","3","CLAS","Technical Writing","Julie Ford","0","24","24","0","$25","Bookstore Link",
"30214","MENG 381-01","M","T","01/16/2023-05/09/2023","1530-1645","WORKC 101","2","CLAS","Jr. Eng. Design Clinic I","Curtis J. OMalley","65","75","10","0","$60","Bookstore Link",
,,,,,,,,,,"Julie Ford",,,,,,,
"30202","MENG 382-01","M","T","01/16/2023-05/09/2023","1530-1645","WORKC 101","2","CLAS","Jr. Eng. Design Clinic II","Curtis J. OMalley","28","75","47","0","$60","Bookstore Link",
,,,,,,,,,,"Julie Ford",,,,,,,
"30479","MENG 405-01","M","T R","01/16/2023-05/09/2023","1230-1345","CRAMER 203","2","CLAS","Dynamic Systems and Controls","Hollis J. Dinwiddie","9","36","27","0","$25","Bookstore Link",
"30480","MENG 405L-01","M","M","01/16/2023-05/09/2023","1500-1730","WEIR 128","1","CLAS","Dynamic Systems & Controls Lab","Hollis J. Dinwiddie","4","17","13","0","$80","Bookstore Link",
"30481","MENG 405L-02","M","W","01/16/2023-05/09/2023","1100-1330","WEIR 128","1","CLAS","Dynamic Systems & Controls Lab","Hollis J. Dinwiddie","3","17","14","0","$80","Bookstore Link",
"30246","MENG 408-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Cooperative Educ Work Phase","Seok Bin Lim","5","5","0","0","N/A","Bookstore Link",
"31056","MENG 421-01","M","T R","01/16/2023-05/09/2023","1100-1215","MSEC 103","2","CLAS","Finite Elem Analysis & Design","Curtis J. OMalley","0","36","36","0","$25","Bookstore Link",
"30276","MENG 421L-01","M","W","01/16/2023-05/09/2023","0800-1030","SPEARE 4","1","CLAS","Finite Elem Analy & Design Lab","Curtis J. OMalley","0","19","19","0","$50","Bookstore Link",
"31070","MENG 421L-02","M","F","01/16/2023-05/09/2023","1500-1730","SPEARE 4","1","CLAS","Finite Elem Analy & Design Lab","Curtis J. OMalley","0","22","22","0","$50","Bookstore Link",
"30203","MENG 431-01","M","M W F","01/16/2023-05/09/2023","0800-0850","WEIR 202","2","CLAS","Fluid & Thermal Systems","Hollis J. Dinwiddie","0","33","33","0","$25","Bookstore Link",
"30484","MENG 431L-01","M","T","01/16/2023-05/09/2023","1400-1630","WORKC 135","1","CLAS","Fluid and Thermal Systems Lab","Hollis J. Dinwiddie","0","15","15","0","$75","Bookstore Link",
"30604","MENG 431L-02","M","W","01/16/2023-05/09/2023","1400-1630","WORKC 135","1","CLAS","Fluid and Thermal Systems Lab","Hollis J. Dinwiddie","0","18","18","0","$75","Bookstore Link",
"30596","MENG 441-01","M","T R","01/16/2023-05/09/2023","0930-1045","CRAMER 101","3","CLAS","Dynam/Vibrat in Struc Design","Mostafa Hassanalian","3","22","19","0","$35","Bookstore Link",
"30260","MENG 451-01","M","T R","01/16/2023-05/09/2023","1400-1515","WEIR 202","3","CLAS","Design of Machine Elements","Ashok K. Ghosh","7","35","28","0","$35","Bookstore Link",
"30215","MENG 481-01","M","R","01/16/2023-05/09/2023","1530-1645","WEIR 102","3","CLAS","Senior Engr Design Clinic I","James Ruff","58","75","17","0","$75","Bookstore Link",
,,,,,,,,,,"Julie Ford",,,,,,,
"30204","MENG 482-01","M","R","01/16/2023-05/09/2023","1530-1645","WEIR 102","3","CLAS","Senior Engr Design Clinic II","James Ruff","40","75","35","0","$75","Bookstore Link",
,,,,,,,,,,"Julie Ford",,,,,,,
"30482","MENG 483-01","M","T R","01/16/2023-05/09/2023","0930-1045","CRAMER 120","2","CLAS","Mechatronics","Kooktae Lee","8","36","28","0","$50","Bookstore Link",
"30261","MENG 483L-01","M","M","01/16/2023-05/09/2023","0900-1130","WEIR 128","1","CLAS","Mechatronics Lab","Kooktae Lee","0","18","18","0","$75","Bookstore Link",
"30331","MENG 483L-02","M","F","01/16/2023-05/09/2023","0900-1130","WEIR 128","1","CLAS","Mechatronics Lab","Kooktae Lee","8","18","10","0","$75","Bookstore Link",
"30262","MENG 485-01","M",,"01/16/2023-05/09/2023",,,"3","CLAS","Advanced Design Clinic","James Ruff","10","10","0","0","$25","Bookstore Link",
,,,,,,,,,,"Curtis J. OMalley",,,,,,,
"31239","MENG 489-01","M","T R","01/16/2023-05/09/2023","0800-0915","SPEARE 19","3","CLAS","Sensor Technology","Andrei N. Zagrai","1","3","2","0","$50","Bookstore Link",
"30358","MENG 489-02","M","T R","01/16/2023-05/09/2023","1100-1215","JONES 227","3","CLAS","Design & Analysis of Exp","Donghyeon Ryu","12","15","3","0","$25","Bookstore Link",
"31483","MENG 489-02D","DE","T R","01/16/2023-05/09/2023","1100-1215","WEB-V","3","CLAS","Design & Analysis of Exp","Donghyeon Ryu","15","15","0","0","$25","Bookstore Link",
"30357","MENG 489-03","M","T R","01/16/2023-05/09/2023","1230-1345","CRAMER 107","3","CLAS","Advanced Fluid Mechanics","Sayavur Bakhtiyarov","10","10","0","0","$10","Bookstore Link",
"31485","MENG 489-03D","DE","T R","01/16/2023-05/09/2023","1230-1345","WEB-V","3","CLAS","Advanced Fluid Mechanics","Sayavur Bakhtiyarov","10","10","0","0","$10","Bookstore Link",
"31417","MENG 489-04","M","T R","01/16/2023-05/09/2023","0930-1045","SPEARE 4","3","CLAS","Advanced Finite Element Method","Ashok K. Ghosh","15","15","0","0","$10","Bookstore Link",
"31486","MENG 489-04D","DE","T R","01/16/2023-05/09/2023","0930-1045","WEB-V","3","CLAS","Advanced Finite Element Method","Ashok K. Ghosh","15","15","0","0","$10","Bookstore Link",
"31243","MENG 489-05","M","W","01/16/2023-05/09/2023","0800-1030","WEIR 112","1","CLAS","Machining & Metalworking Tech","Patrick J. Madigan","3","6","3","0","$75","Bookstore Link",
"31245","MENG 489-06","M","W","01/16/2023-05/09/2023","1100-1330","WEIR 112","1","CLAS","Machining & Metalworking Tech","Patrick J. Madigan","0","6","6","0","$75","Bookstore Link",
"30904","MENG 489-07","M","W","01/16/2023-05/09/2023","1430-1700","WEIR 112","1","CLAS","Machining & Metalworking Tech","Patrick J. Madigan","0","6","6","3","$75","Bookstore Link",
"31802","MENG 491-01","M",,"01/17/2023-05/09/2023",,,"2","CLAS","Directed Study","Tie Wei","0","1","1","0","N/A","Bookstore Link",
"30517","MENG 500-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Sayavur Bakhtiyarov","10","10","0","0","N/A","Bookstore Link",
"30519","MENG 500-03","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Ashok K. Ghosh","9","10","1","0","N/A","Bookstore Link",
"30520","MENG 500-04","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Mostafa Hassanalian","4","10","6","0","N/A","Bookstore Link",
"30521","MENG 500-05","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Michael J. Hargather","8","10","2","0","N/A","Bookstore Link",
"30522","MENG 500-06","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Jamie Kimberley","7","10","3","0","N/A","Bookstore Link",
"30523","MENG 500-07","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Kooktae Lee","7","10","3","0","N/A","Bookstore Link",
"30524","MENG 500-08","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Seok Bin Lim","8","10","2","0","N/A","Bookstore Link",
"30525","MENG 500-09","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","David I. Grow","1","1","0","0","N/A","Bookstore Link",
"30526","MENG 500-10","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Curtis J. OMalley","10","10","0","0","N/A","Bookstore Link",
"30527","MENG 500-11","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Donghyeon Ryu","10","10","0","0","N/A","Bookstore Link",
"30528","MENG 500-12","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Tie Wei","10","10","0","0","N/A","Bookstore Link",
"30529","MENG 500-13","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Andrei N. Zagrai","7","10","3","0","N/A","Bookstore Link",
"31246","MENG 500-14","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Julie Ford","10","10","0","0","N/A","Bookstore Link",
"31365","MENG 505-01","M","T R","01/16/2023-05/09/2023","1100-1215","JONES 227","3","CLAS","Design and Analysis of Exp","Donghyeon Ryu","8","15","7","0","$25","Bookstore Link",
"31366","MENG 505-01D","DE","T R","01/16/2023-05/09/2023","1100-1215","WEB-V","3","CLAS","Design and Analysis of Exp","Donghyeon Ryu","14","15","1","0","$25","Bookstore Link",
"31497","MENG 513-01","M","T R","01/16/2023-05/09/2023","1400-1515","JONES 106","3","CLAS","Impact Dynamics","Jamie Kimberley","8","15","7","0","$50","Bookstore Link",
"31498","MENG 513-01D","DE","T R","01/16/2023-05/09/2023","1400-1515","WEB-V","3","CLAS","Impact Dynamics","Jamie Kimberley","13","15","2","0","$50","Bookstore Link",
"31500","MENG 517-01","M","T R","01/16/2023-05/09/2023","0830-0945","SPEARE 4","3","CLAS","Adv Finite Element Method","Ashok K. Ghosh","15","15","0","0","$10","Bookstore Link",
"31501","MENG 517-01D","DE","T R","01/16/2023-05/09/2023","0830-0945","WEB-V","3","CLAS","Adv Finite Element Method","Ashok K. Ghosh","14","15","1","0","$10","Bookstore Link",
"31502","MENG 544-01","M","T R","01/16/2023-05/09/2023","1100-1215","CRAMER 239","3","CLAS","Modern Control Theory","Kooktae Lee","0","12","12","0","$50","Bookstore Link",
"31503","MENG 544-01D","DE","T R","01/16/2023-05/09/2023","1100-1215","WEB-V","3","CLAS","Modern Control Theory","Kooktae Lee","10","10","0","0","$50","Bookstore Link",
"31506","MENG 547-01","M","F","01/16/2023-05/09/2023","1100-1330",,"3","CLAS","Theory Pyrotechnics  & Apps","William W. Anderson","8","20","12","0","$50","Bookstore Link",
"31507","MENG 547-01D","DE","F","01/16/2023-05/09/2023","1100-1330","WEB-V","3","CLAS","Theory Pyrotechnics  & Apps","William W. Anderson","7","20","13","0","$50","Bookstore Link",
"31249","MENG 549-01","M","T R","01/16/2023-05/09/2023","0930-1045","CRAMER 124","3","CLAS","Wave Propagation","Seok Bin Lim","11","15","4","0","$50","Bookstore Link",
"30355","MENG 549-01D","DE","T R","01/16/2023-05/09/2023","0930-1045","WEB-V","3","CLAS","Wave Propagation","Seok Bin Lim","14","15","1","0","$50","Bookstore Link",
"31508","MENG 551-01D","DE",,,,,"3",,"Optimal Control Systems",,"0","0","0","0","$25","Bookstore Link",
"31510","MENG 572-01","M","T R","01/16/2023-05/09/2023","0800-0915","SPEARE 19","3","CLAS","Sensor Technology","Andrei N. Zagrai","0","8","8","0","$50","Bookstore Link",
"31511","MENG 572-01D","DE","T R","01/16/2023-05/09/2023","0800-0915","WEB-V","3","CLAS","Sensor Technology","Andrei N. Zagrai","0","3","3","0","$50","Bookstore Link",
"30585","MENG 577-01","M","T R","01/16/2023-05/09/2023","1230-1345","CRAMER 107","3","CLAS","Advanced Fluid Mechanics","Sayavur Bakhtiyarov","13","15","2","0","$10","Bookstore Link",
"30586","MENG 577D-01","DE","T R","01/16/2023-05/09/2023","1230-1345","WEB-V","3","CLAS","Advanced Fluid Mechanics","Sayavur Bakhtiyarov","10","15","5","0","$10","Bookstore Link",
"31257","MENG 585-01","M","M","01/16/2023-05/09/2023","1100-1150","CRAMER 239","1","CLAS","Graduate-Faculty Seminar","Julie Ford","6","28","22","0","$25","Bookstore Link",
,,,,,,,,,,"Jamie Kimberley",,,,,,,
"31258","MENG 585-01D","DE","M","01/16/2023-05/09/2023","1100-1150","WEB-V","1","CLAS","Graduate-Faculty Seminar","Julie Ford","11","20","9","0","$25","Bookstore Link",
,,,,,,,,,,"Jamie Kimberley",,,,,,,
"30264","MENG 591-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Sayavur Bakhtiyarov","10","10","0","0","N/A","Bookstore Link",
"30265","MENG 591-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Julie Ford","10","10","0","0","N/A","Bookstore Link",
"30266","MENG 591-03","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Ashok K. Ghosh","9","10","1","0","N/A","Bookstore Link",
"30267","MENG 591-05","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Michael J. Hargather","5","10","5","0","N/A","Bookstore Link",
"30268","MENG 591-06","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Jamie Kimberley","8","10","2","0","N/A","Bookstore Link",
"30269","MENG 591-07","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Kooktae Lee","8","10","2","0","N/A","Bookstore Link",
"30270","MENG 591-08","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Seok Bin Lim","10","10","0","0","N/A","Bookstore Link",
"30271","MENG 591-09","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Mostafa Hassanalian","4","10","6","0","N/A","Bookstore Link",
"30359","MENG 591-11","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Curtis J. OMalley","10","10","0","0","N/A","Bookstore Link",
"30341","MENG 591-12","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Donghyeon Ryu","10","10","0","0","N/A","Bookstore Link",
"30370","MENG 591-13","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Tie Wei","10","10","0","0","N/A","Bookstore Link",
"30371","MENG 591-14","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Andrei N. Zagrai","9","10","1","0","N/A","Bookstore Link",
"31074","MENG 591-15","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","David I. Grow","1","1","0","0","N/A","Bookstore Link",
"30495","MENG 595-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Sayavur Bakhtiyarov","10","10","0","0","N/A","Bookstore Link",
"30496","MENG 595-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Julie Ford","10","10","0","0","N/A","Bookstore Link",
"30497","MENG 595-03","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Ashok K. Ghosh","10","10","0","0","N/A","Bookstore Link",
"30498","MENG 595-05","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Michael J. Hargather","8","10","2","0","N/A","Bookstore Link",
"30499","MENG 595-06","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Jamie Kimberley","10","10","0","0","N/A","Bookstore Link",
"30500","MENG 595-07","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Kooktae Lee","10","10","0","0","N/A","Bookstore Link",
"30501","MENG 595-08","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Seok Bin Lim","10","10","0","0","N/A","Bookstore Link",
"30502","MENG 595-09","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Mostafa Hassanalian","10","10","0","0","N/A","Bookstore Link",
"30504","MENG 595-11","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Curtis J. OMalley","10","10","0","0","N/A","Bookstore Link",
"30505","MENG 595-12","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Donghyeon Ryu","9","10","1","0","N/A","Bookstore Link",
"30506","MENG 595-13","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Tie Wei","10","10","0","0","N/A","Bookstore Link",
"30507","MENG 595-14","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Andrei N. Zagrai","10","10","0","0","N/A","Bookstore Link",
"31075","MENG 595-15","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","David I. Grow","1","1","0","0","N/A","Bookstore Link",
"31612","ME 0389-01","M","T R","01/16/2023-05/09/2023","0930-1045","MSEC 268","3","CLAS","Surface Mining","Pedram Roghanchi","6","10","4","0","N/A","Bookstore Link",
"31613","ME 0389-02","M","M W","01/16/2023-05/09/2023","0900-1015","BUREAU 111A","3","CLAS","Underground Mining","Wenfeng Li","8","10","2","0","N/A","Bookstore Link",
"30709","ME 410-01","M","M W","01/16/2023-05/09/2023","1400-1515","MSEC 268","3","CLAS","Environmental Issues","Navid Mojtabai","5","10","5","0","$10","Bookstore Link",
"30670","ME 422-01","M","M W","01/16/2023-05/09/2023","1100-1215","MSEC 268","3","CLAS","Rock Mechanics","Wenfeng Li","12","15","3","0","$10","Bookstore Link",
"30671","ME 422L-01","M","W","01/16/2023-05/09/2023","1400-1630","MSEC 168","0","CLAS","Rock Mechanics Lab","Wenfeng Li","12","15","3","0","$20","Bookstore Link",
"31449","ME 425-01","M","T R","01/16/2023-05/09/2023","1100-1215","SPEARE 16","3","CLAS","Occupational Health & Safety","Pedram Roghanchi","5","20","15","0","$5","Bookstore Link",
,,,,,,,,,,"Hassan Khaniani",,,,,,,
"30383","ME 437-01","M","M W","01/16/2023-05/09/2023","1000-1115","MSEC 268","3","CLAS","Tunneling & Undergrnd Excavatn","Navid Mojtabai","6","10","4","0","$10","Bookstore Link",
"30816","ME 471-01","M",,"01/16/2023-05/09/2023",,,"2","CLAS","Senior Design II","Navid Mojtabai","5","10","5","0","$20","Bookstore Link",
"30117","ME 500-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Navid Mojtabai","10","10","0","0","N/A","Bookstore Link",
"30118","ME 500-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","William Chavez","10","10","0","0","N/A","Bookstore Link",
"30119","ME 500-03","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Mohammad R. Razavi","10","10","0","0","N/A","Bookstore Link",
"30278","ME 500-04","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Virginia T. McLemore","10","10","0","0","N/A","Bookstore Link",
"30568","ME 500-05","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Pedram Roghanchi","10","10","0","0","N/A","Bookstore Link",
"30710","ME 500-06","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","David Saiang","10","10","0","0","N/A","Bookstore Link",
"30711","ME 508-01","M","M W","01/16/2023-05/09/2023","1100-1215","MSEC 268","3","CLAS","Rock Mechanics","Wenfeng Li","7","10","3","0","$10","Bookstore Link",
"30712","ME 508L-01","M","W","01/16/2023-05/09/2023","1400-1630","MSEC 168","0","CLAS","Rock Mechanics Lab","Wenfeng Li","7","10","3","0","$20","Bookstore Link",
"30368","ME 511-01","M","R","01/16/2023-05/09/2023","1400-1630","MSEC 290","3","CLAS","Mineral Economics","William Chavez","3","15","12","0","$30","Bookstore Link",
"30369","ME 523-01","M","T","01/16/2023-05/09/2023","1330-1600","MSEC 268","3","CLAS","Ore Petrography","William Chavez","5","11","6","0","$55","Bookstore Link",
"30339","ME 537-01","M","M W","01/16/2023-05/09/2023","1000-1115","MSEC 268","3","CLAS","Underground Openings","Navid Mojtabai","8","20","12","0","$10","Bookstore Link",
"30395","ME 572-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Graduate Seminar","Navid Mojtabai","8","10","2","0","N/A","Bookstore Link",
"31396","ME 589-01","M","T","01/16/2023-05/09/2023","1630-1900","BUREAU 253","3","CLAS","Geology & Econ of Ind. Mineral","Virginia T. McLemore","9","15","6","0","N/A","Bookstore Link",
"31795","ME 589-01D","DE",,"01/17/2023-05/09/2023",,"WEB-V","3","CLAS","Geology & Econ of Ind. Mineral","Virginia T. McLemore","9","10","1","0","N/A","Bookstore Link",
"31793","ME 589-02","M","T R","01/17/2023-05/09/2023","1100-1215","SPEARE 16","3","CLAS","Occupational Health & Safety","Pedram Roghanchi","7","10","3","0","N/A","Bookstore Link",
,,,,,,,,,,"Hassan Khaniani",,,,,,,
"31794","ME 589-02D","DE",,"01/17/2023-05/09/2023",,"WEB-V","3","CLAS","Occupational Health & Safety","Pedram Roghanchi","7","10","3","0","N/A","Bookstore Link",
,,,,,,,,,,"Hassan Khaniani",,,,,,,
"30120","ME 590-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Navid Mojtabai","10","10","0","0","N/A","Bookstore Link",
"30121","ME 590-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","William Chavez","10","10","0","0","N/A","Bookstore Link",
"30122","ME 590-03","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","David Saiang","10","10","0","0","N/A","Bookstore Link",
"30123","ME 590-04","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Mohammad R. Razavi","8","10","2","0","N/A","Bookstore Link",
"30279","ME 590-05","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Virginia T. McLemore","10","10","0","0","N/A","Bookstore Link",
"30569","ME 590-06","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Pedram Roghanchi","10","10","0","0","N/A","Bookstore Link",
"31767","ME 590-07","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Wenfeng Li","9","10","1","0","N/A","Bookstore Link",
"30124","ME 591-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Navid Mojtabai","9","10","1","0","N/A","Bookstore Link",
"30125","ME 591-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","William Chavez","9","10","1","0","N/A","Bookstore Link",
